"predict","F","T"
"F",1.0,0.0
"F",0.9998940551280975,1.0594487190251911E-4
"F",1.0,0.0
"F",0.9811758244037628,0.01882417559623717
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8880000010132789,0.11199999898672108
"F",0.94,0.06000000000000005
"T",0.0,1.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.020836601331830025,0.9791633986681699
"F",1.0,0.0
"F",0.999813084602356,1.8691539764403853E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9898616707324982,0.0101383292675018
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9721975553035737,0.027802444696426343
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9991506481170654,8.49351882934557E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.973235969543457,0.026764030456542964
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9949532175064086,0.005046782493591362
"F",0.999420918226242,5.790817737579834E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997544181346893,2.455818653106512E-4
"F",0.999880598783493,1.1940121650699798E-4
"F",0.9947544956207275,0.005245504379272514
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.9982716047763824,0.0017283952236175626
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.23,0.77
"F",1.0,0.0
"F",0.9998331141471862,1.6688585281376955E-4
"F",1.0,0.0
"F",0.9545376670360565,0.04546233296394353
"F",0.9996850395202637,3.14960479736337E-4
"F",0.9995418262481689,4.5817375183110354E-4
"F",0.9992857146263122,7.142853736877841E-4
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.9992682921886444,7.317078113555642E-4
"F",0.9997797644138336,2.2023558616635075E-4
"F",1.0,0.0
"F",0.9794211554527282,0.02057884454727177
"F",1.0,0.0
"F",0.977309091091156,0.022690908908843954
"F",0.9928520500659943,0.007147949934005693
"F",1.0,0.0
"F",0.9969485354423523,0.0030514645576477095
"F",0.99926487326622,7.351267337799561E-4
"F",0.93625,0.06374999999999997
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9990445613861084,9.554386138915794E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.995835667848587,0.004164332151412986
"F",1.0,0.0
"F",1.0,0.0
"F",0.9882140803337097,0.011785919666290279
"F",0.9889267313480378,0.011073268651962231
"F",0.9363607358932495,0.06363926410675047
"F",0.9943645823001862,0.005635417699813794
"F",1.0,0.0
"F",1.0,0.0
"F",0.9869963383674621,0.013003661632537855
"F",1.0,0.0
"F",0.9995206344127655,4.7936558723449263E-4
"F",0.9974735426902771,0.002526457309722896
"F",1.0,0.0
"F",0.9717345941066742,0.028265405893325823
"F",1.0,0.0
"F",0.9996337115764617,3.662884235382524E-4
"F",1.0,0.0
"F",0.99,0.010000000000000009
"F",0.9756284332275391,0.024371566772460884
"T",0.04,0.96
"T",0.04,0.96
"F",0.9935779452323914,0.006422054767608598
"F",1.0,0.0
"T",0.0,1.0
"F",1.0,0.0
"F",0.9997544181346893,2.455818653106512E-4
"F",1.0,0.0
"F",0.9975804281234741,0.002419571876525861
"F",1.0,0.0
"F",0.9966207301616669,0.003379269838333143
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9981197166442871,0.0018802833557128862
"F",0.9996039605140686,3.960394859313654E-4
"F",0.9500170195102692,0.04998298048973082
"T",3.921568766236305E-4,0.9996078431233764
"F",1.0,0.0
"T",0.04,0.96
"F",0.9999953949451447,4.605054855333357E-6
"F",0.975555555820465,0.024444444179534952
"F",0.9622559428215027,0.03774405717849727
"F",1.0,0.0
"F",1.0,0.0
"F",0.9830738699436188,0.016926130056381217
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9974468088150025,0.0025531911849975275
"F",0.9999012351036072,9.876489639282227E-5
"F",1.0,0.0
"F",0.9993742752075195,6.257247924804643E-4
"F",0.9635792434215545,0.03642075657844546
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9451587295532227,0.054841270446777335
"F",1.0,0.0
"F",0.9997952222824097,2.0477771759030983E-4
"F",0.9949532175064086,0.005046782493591362
"F",0.9809487289190293,0.01905127108097071
"F",1.0,0.0
"F",1.0,0.0
"F",0.9207213389873504,0.07927866101264958
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999638986587525,3.610134124754083E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",0.9958005511760711,0.004199448823928864
"F",0.9788185656070709,0.021181434392929077
"F",1.0,0.0
"F",0.9981626629829407,0.0018373370170593484
"F",0.9998540151119232,1.459848880768222E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9995187163352967,4.8128366470334694E-4
"F",0.9926811146736145,0.007318885326385471
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9987474751472473,0.0012525248527527344
"F",1.0,0.0
"F",0.9939284181594848,0.00607158184051515
"F",1.0,0.0
"F",0.9971650910377502,0.0028349089622498047
"F",1.0,0.0
"F",1.0,0.0
"F",0.9934449589252472,0.006555041074752799
"F",1.0,0.0
"F",1.0,0.0
"F",0.999661020040512,3.3897995948795057E-4
"F",0.9979608011245727,0.0020391988754272505
"F",1.0,0.0
"F",1.0,0.0
"F",0.9743373119831085,0.025662688016891533
"F",0.9974063217639924,0.002593678236007646
"F",1.0,0.0
"F",0.999880598783493,1.1940121650699798E-4
"F",0.7709523814916611,0.22904761850833888
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997313678264618,2.686321735382302E-4
"F",0.999661020040512,3.3897995948795057E-4
"F",1.0,0.0
"F",0.9996658730506897,3.341269493103427E-4
"F",0.999880598783493,1.1940121650699798E-4
"F",1.0,0.0
"F",0.9969025480747223,0.003097451925277661
"F",1.0,0.0
"F",0.9991993343830109,8.006656169891047E-4
"F",0.9986298060417176,0.0013701939582824174
"F",1.0,0.0
"F",0.9997530865669251,2.469134330749245E-4
"F",1.0,0.0
"F",0.9892857146263122,0.010714285373687793
"F",0.9996658730506897,3.341269493103427E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.6607872760295868,0.33921272397041324
"F",1.0,0.0
"F",1.0,0.0
"F",0.9980402970314026,0.0019597029685973766
"F",1.0,0.0
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9999693560600281,3.064393997187498E-5
"F",0.9963336598873138,0.003666340112686184
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.9995744681358337,4.255318641662731E-4
"F",0.9999693560600281,3.064393997187498E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9974670195579529,0.0025329804420470836
"F",1.0,0.0
"F",0.9996311914920807,3.6880850791931596E-4
"F",0.9997544181346893,2.455818653106512E-4
"F",0.9999126636981964,8.733630180357554E-5
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",0.999880598783493,1.1940121650699798E-4
"F",0.9974670195579529,0.0025329804420470836
"F",0.9991074597835541,8.92540216445914E-4
"F",1.0,0.0
"F",0.9994256734848023,5.743265151977317E-4
"F",0.8636512643098831,0.13634873569011685
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",0.9163101446628571,0.0836898553371429
"F",1.0,0.0
"F",0.9998963725566864,1.0362744331360307E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999313588142395,6.864118576049849E-4
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",0.9998333334922791,1.6666650772090286E-4
"F",1.0,0.0
"F",0.9947544956207275,0.005245504379272514
"F",0.9845614033937454,0.015438596606254573
"F",0.9334145784378052,0.06658542156219482
"F",1.0,0.0
"F",0.9996658730506897,3.341269493103427E-4
"F",1.0,0.0
"F",0.9998533725738525,1.4662742614746094E-4
"F",0.9455653214454651,0.05443467855453488
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9957287001609803,0.004271299839019749
"F",0.9994344687461854,5.65531253814644E-4
"F",0.995,0.0050000000000000044
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.94,0.06000000000000005
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997427248954773,2.5727510452266955E-4
"F",0.9936750698089599,0.006324930191040079
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9995187163352967,4.8128366470334694E-4
"F",0.999928570985794,7.142901420598147E-5
"F",0.9995000004768372,4.999995231628196E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",0.9791344583034516,0.020865541696548418
"F",0.9997068405151367,2.9315948486330345E-4
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",0.9999953949451447,4.605054855333357E-6
"F",0.975,0.025000000000000022
"F",1.0,0.0
"F",0.9999576270580292,4.23729419708474E-5
"F",1.0,0.0
"F",0.9990676128864289,9.323871135711315E-4
"F",1.0,0.0
"F",0.9976865100860596,0.0023134899139404252
"F",0.9977777779102326,0.0022222220897674116
"F",1.0,0.0
"F",0.9991441333293914,8.558666706085516E-4
"F",0.9791344583034516,0.020865541696548418
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.9999576270580292,4.23729419708474E-5
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9987511682510376,0.001248831748962398
"F",1.0,0.0
"F",0.9984131062030792,0.0015868937969207852
"F",1.0,0.0
"F",1.0,0.0
"F",0.4424550265073776,0.5575449734926223
"F",0.9796407985687255,0.020359201431274454
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9707142853736878,0.029285714626312243
"F",0.9195121955871582,0.08048780441284176
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8777235770225524,0.12227642297744756
"F",0.9998333334922791,1.6666650772090286E-4
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",0.9830219781398774,0.01697802186012265
"F",1.0,0.0
"T",0.0,1.0
"F",1.0,0.0
"T",0.08044444445520639,0.9195555555447936
"F",0.9999449038505555,5.509614944454455E-5
"F",0.9717345941066742,0.028265405893325823
"F",0.9979999995231629,0.002000000476837127
"F",0.98,0.020000000000000018
"F",0.9999105143547058,8.948564529420722E-5
"F",0.9996039605140686,3.960394859313654E-4
"F",1.0,0.0
"T",0.08044444445520639,0.9195555555447936
"F",0.9757097291946412,0.024290270805358838
"F",1.0,0.0
"F",0.9979999995231629,0.002000000476837127
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998333334922791,1.6666650772090286E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998533725738525,1.4662742614746094E-4
"T",0.12,0.88
"T",0.08044444445520639,0.9195555555447936
"F",0.9984131062030792,0.0015868937969207852
"F",0.4424550265073776,0.5575449734926223
"F",1.0,0.0
"F",0.99,0.010000000000000009
"F",0.9994344687461854,5.65531253814644E-4
"F",0.98,0.020000000000000018
"F",1.0,0.0
"T",0.12,0.88
"T",0.04,0.96
"T",0.04,0.96
"T",0.12,0.88
"F",0.9861648440361023,0.013835155963897727
"F",1.0,0.0
"F",0.9166666662693024,0.08333333373069762
"F",0.9999449038505555,5.509614944454455E-5
"T",0.002669363021850586,0.9973306369781494
"F",1.0,0.0
"T",0.0,1.0
"F",1.0,0.0
"T",0.0025,0.9975
"T",0.0025,0.9975
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"T",0.0025,0.9975
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",0.9980952382087708,0.0019047617912292258
"T",0.0,1.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"T",0.0025,0.9975
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996458530426026,3.5414695739743873E-4
"F",0.9774667978286743,0.022533202171325706
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996551728248596,3.448271751403942E-4
"F",0.9579122626781463,0.04208773732185367
"F",0.9994367635250092,5.632364749907914E-4
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.8,0.19999999999999996
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.98,0.020000000000000018
"F",0.9734531164169311,0.026546883583068892
"F",0.998975567817688,0.0010244321823119629
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9989121842384339,0.0010878157615661355
"F",0.9982117640972138,0.001788235902786206
"F",0.9972796106338501,0.0027203893661499334
"F",0.9982970130443573,0.001702986955642749
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9984471130371094,0.0015528869628905762
"F",0.9365536999702454,0.0634463000297546
"F",1.0,0.0
"F",0.9982614195346833,0.0017385804653167192
"F",1.0,0.0
"F",1.0,0.0
"F",0.9972929215431213,0.0027070784568786754
"F",0.9999693560600281,3.064393997187498E-5
"F",1.0,0.0
"F",0.9972610855102539,0.0027389144897460582
"F",1.0,0.0
"F",0.9972982454299927,0.0027017545700073198
"F",0.9981132078170777,0.0018867921829223144
"F",0.9959740257263183,0.004025974273681676
"F",0.9959740257263183,0.004025974273681676
"F",0.9993857550621033,6.142449378967463E-4
"F",0.9771861469745636,0.02281385302543637
"F",0.96,0.040000000000000036
"F",0.9941959822177887,0.00580401778221129
"F",0.9591423678398132,0.040857632160186785
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998533725738525,1.4662742614746094E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9775,0.022499999999999964
"F",0.9771861469745636,0.02281385302543637
"F",0.9998309636116027,1.690363883972701E-4
"F",0.9965617716312408,0.0034382283687591775
"F",0.9771861469745636,0.02281385302543637
"F",0.9729525029659272,0.02704749703407283
"F",0.8888734400272369,0.1111265599727631
"F",0.9971226418018341,0.0028773581981659246
"F",0.9959740257263183,0.004025974273681676
"F",1.0,0.0
"F",0.68,0.31999999999999995
"F",0.9994444441795349,5.555558204650701E-4
"F",1.0,0.0
"F",0.8063636362552643,0.1936363637447357
"F",0.9985000002384186,0.0014999997615814387
"F",0.88,0.12
"F",0.9999428570270539,5.714297294612258E-5
"F",1.0,0.0
"F",1.0,0.0
"F",0.9771861469745636,0.02281385302543637
"F",1.0,0.0
"F",0.9959740257263183,0.004025974273681676
"F",1.0,0.0
"F",0.9966207301616669,0.003379269838333143
"F",0.9966007900238038,0.003399209976196249
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998305082321167,1.6949176788327858E-4
"F",1.0,0.0
"F",0.9996969699859619,3.0303001403808594E-4
"F",0.8968473875522613,0.10315261244773866
"F",0.9942415761947632,0.005758423805236834
"F",0.9759129631519318,0.024087036848068233
"F",1.0,0.0
"F",0.9991250002384185,8.74999761581452E-4
"F",1.0,0.0
"F",0.9977676749229432,0.0022323250770568404
"F",0.9603625202178955,0.03963747978210452
"F",0.9949532175064086,0.005046782493591362
"F",0.96,0.040000000000000036
"F",0.994529845714569,0.0054701542854309615
"F",0.9930797588825225,0.006920241117477466
"F",1.0,0.0
"F",0.9996658730506897,3.341269493103427E-4
"F",1.0,0.0
"F",0.9996969699859619,3.0303001403808594E-4
"F",1.0,0.0
"F",0.9828935527801513,0.017106447219848664
"F",0.9999103140830994,8.9685916900617E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996363639831543,3.6363601684574753E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.9980185389518738,0.001981461048126243
"F",1.0,0.0
"F",0.999626168012619,3.738319873809459E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8506283050775528,0.14937169492244717
"F",1.0,0.0
"F",0.9989875626564025,0.001012437343597461
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9909861779212952,0.009013822078704825
"F",1.0,0.0
"F",0.9997544181346893,2.455818653106512E-4
"F",1.0,0.0
"F",0.9894314467906952,0.010568553209304832
"F",1.0,0.0
"F",0.9332142865657806,0.06678571343421935
"F",0.999813084602356,1.8691539764403853E-4
"F",0.8660213547945023,0.13397864520549774
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.9826666498184204,0.017333350181579554
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9747058820724487,0.02529411792755132
"F",1.0,0.0
"F",0.9994683992862702,5.316007137298184E-4
"F",1.0,0.0
"F",0.9969389092922211,0.003061090707778935
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9979435658454895,0.0020564341545105114
"F",0.9912074029445648,0.008792597055435225
"F",0.9806666672229767,0.019333332777023315
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998940551280975,1.0594487190251911E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9647975772619247,0.03520242273807528
"F",1.0,0.0
"T",0.4022662774659693,0.5977337225340307
"F",1.0,0.0
"F",0.9439344334602356,0.056065566539764355
"F",0.9995187163352967,4.8128366470334694E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9979069769382477,0.002093023061752297
"F",1.0,0.0
"F",1.0,0.0
"F",0.6202605298161507,0.37973947018384935
"F",1.0,0.0
"F",0.9999126636981964,8.733630180357554E-5
"F",1.0,0.0
"F",0.9938665425777435,0.006133457422256461
"T",0.4159707298502326,0.5840292701497674
"F",0.9997491204738617,2.5087952613833675E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9959095692634583,0.004090430736541695
"F",0.9996774196624756,3.2258033752441406E-4
"F",1.0,0.0
"F",0.9958992540836334,0.004100745916366555
"F",0.9959425711631775,0.004057428836822474
"F",0.9959095692634583,0.004090430736541695
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",0.9973306214809418,0.002669378519058241
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8638382518291473,0.1361617481708527
"F",1.0,0.0
"F",0.96,0.040000000000000036
"F",0.9999576270580292,4.23729419708474E-5
"F",1.0,0.0
"F",0.999481406211853,5.185937881470037E-4
"F",0.9751404762268067,0.024859523773193337
"T",0.02,0.98
"F",0.9863281548023224,0.013671845197677612
"F",0.98,0.020000000000000018
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9959095692634583,0.004090430736541695
"F",0.9983767342567443,0.001623265743255664
"F",0.9996774196624756,3.2258033752441406E-4
"F",1.0,0.0
"F",0.999481406211853,5.185937881470037E-4
"F",0.9959425711631775,0.004057428836822474
"F",1.0,0.0
"F",0.9741718101501465,0.025828189849853467
"F",1.0,0.0
"F",0.9972933578491211,0.002706642150878902
"T",0.0,1.0
"F",1.0,0.0
"T",0.02,0.98
"F",0.9972933578491211,0.002706642150878902
"T",0.06,0.94
"F",1.0,0.0
"F",0.9973306214809418,0.002669378519058241
"F",0.999466667175293,5.333328247070224E-4
"F",1.0,0.0
"F",0.9804040771722794,0.019595922827720602
"F",0.999466667175293,5.333328247070224E-4
"F",0.9556497168540955,0.0443502831459045
"F",0.9956521737575531,0.004347826242446895
"F",0.999466667175293,5.333328247070224E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997920644283295,2.0793557167053667E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9997920644283295,2.0793557167053667E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9986206901073456,0.0013793098926544456
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9388693964481354,0.061130603551864615
"F",1.0,0.0
"F",1.0,0.0
"F",0.9993814432621002,6.185567378997892E-4
"F",0.9839583334326744,0.01604166656732564
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9933018207550048,0.006698179244995162
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9053598546981811,0.09464014530181886
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.998614159822464,0.0013858401775359575
"F",1.0,0.0
"F",0.9999857854843139,1.4214515686061802E-5
"F",0.9988213038444519,0.001178696155548109
"F",0.9959835803508759,0.004016419649124137
"F",0.9949532175064086,0.005046782493591362
"F",0.9951136994361878,0.004886300563812229
"F",0.9995138287544251,4.8617124557492897E-4
"F",0.9986064755916595,0.0013935244083405074
"F",1.0,0.0
"F",0.998614159822464,0.0013858401775359575
"F",0.996596999168396,0.0034030008316040528
"F",0.9998331141471862,1.6688585281376955E-4
"F",0.997261552810669,0.002738447189331028
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.8960000002384185,0.10399999976158147
"F",0.9902077913284302,0.009792208671569824
"F",1.0,0.0
"F",0.996596999168396,0.0034030008316040528
"F",0.9893333327770233,0.010666667222976711
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9952997159957886,0.004700284004211408
"F",1.0,0.0
"F",0.9993994057178497,6.00594282150313E-4
"F",1.0,0.0
"F",0.9933658075332642,0.0066341924667358
"F",1.0,0.0
"F",0.9921296083927155,0.007870391607284533
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.999928570985794,7.142901420598147E-5
"F",0.9998581564426422,1.418435573578014E-4
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9361271357536316,0.0638728642463684
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9985000002384186,0.0014999997615814387
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998590409755707,1.409590244293435E-4
"F",1.0,0.0
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",0.960444445014,0.03955555498600005
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",0.9965874207019806,0.0034125792980194136
"F",0.9933499443531036,0.006650055646896358
"F",1.0,0.0
"F",0.999959431886673,4.056811332697752E-5
"F",0.9999953949451447,4.605054855333357E-6
"F",1.0,0.0
"F",1.0,0.0
"F",0.9791344583034516,0.020865541696548418
"F",1.0,0.0
"F",1.0,0.0
"F",0.9998006010055542,1.9939899444576525E-4
"F",1.0,0.0
"F",0.9963626384735107,0.0036373615264893022
"F",1.0,0.0
"F",1.0,0.0
"F",1.0,0.0
"F",0.9992169404029846,7.830595970154119E-4
"F",0.9947655808925628,0.0052344191074371604
"F",1.0,0.0
"F",0.9999953949451447,4.605054855333357E-6
"F",0.9933333337306977,0.006666666269302346
"F",1.0,0.0
"F",1.0,0.0
"F",0.9996086955070496,3.9130449295043945E-4
"F",0.9944990253448487,0.005500974655151314
"F",0.9952269923686982,0.00477300763130184
"F",0.9598940551280976,0.040105944871902444
"F",0.999928570985794,7.142901420598147E-5
"F",1.0,0.0
"F",1.0,0.0
