user_id,device_id
user_102876,dev_103642
user_102877,dev_103643
user_102878,dev_103644
user_102879,dev_100831
user_102880,dev_103645
user_102881,dev_103646
user_102882,dev_103647
user_102883,dev_103648
user_102884,dev_103649
user_102885,dev_103650
user_102885,dev_103651
user_102886,dev_103652
user_102887,dev_103653
user_102888,dev_103654
user_102889,dev_103655
user_102890,dev_103656
user_102891,dev_103657
user_102892,dev_103658
user_102893,dev_103659
user_102894,dev_103660
user_102895,dev_103661
user_102895,dev_103662
user_102895,dev_103663
user_102896,dev_103664
user_102897,dev_103665
user_102898,dev_103666
user_102898,dev_103667
user_102899,dev_103668
user_102900,dev_103669
user_102901,dev_103670
user_102902,dev_103671
user_102903,dev_103672
user_102904,dev_103673
user_102905,dev_103674
user_102906,dev_103675
user_102906,dev_103676
user_102907,dev_103677
user_102907,dev_103678
user_102907,dev_102070
user_102908,dev_103679
user_102909,dev_103680
user_102910,dev_103681
user_102911,dev_103682
user_102912,dev_103683
user_102913,dev_103684
user_102914,dev_103685
user_102915,dev_103686
user_102916,dev_103687
user_102917,dev_103688
user_102918,dev_103689
user_102919,dev_103690
user_102920,dev_103691
user_102921,dev_103692
user_102922,dev_103693
user_102923,dev_103694
user_102924,dev_103695
user_102925,dev_103696
user_102926,dev_102640
user_102927,dev_103697
user_102928,dev_103698
user_102929,dev_103699
user_102930,dev_101632
user_102931,dev_103700
user_102932,dev_103701
user_102933,dev_103702
user_102933,dev_103703
user_102933,dev_103704
user_102933,dev_103705
user_102934,dev_103706
user_102935,dev_103707
user_102936,dev_103708
user_102937,dev_103709
user_102938,dev_103710
user_102939,dev_103711
user_102940,dev_103712
user_102941,dev_103713
user_102942,dev_103714
user_102943,dev_103715
user_102944,dev_103716
user_102945,dev_103417
user_102946,dev_103717
user_102947,dev_103718
user_102948,dev_102828
user_102949,dev_103719
user_102950,dev_103720
user_102951,dev_103721
user_102952,dev_103722
user_102953,dev_103723
user_102954,dev_103724
user_102955,dev_103725
user_102955,dev_103726
user_102956,dev_103727
user_102957,dev_103728
user_102958,dev_103729
user_102959,dev_103730
user_102960,dev_103731
user_102961,dev_101207
user_102962,dev_103732
user_102963,dev_103733
user_102964,dev_103734
user_102965,dev_103735
user_102965,dev_103736
user_102966,dev_103737
user_102967,dev_103738
user_102968,dev_103739
user_102969,dev_103740
user_102970,dev_103741
user_102971,dev_103742
user_102972,dev_103743
user_102973,dev_103744
user_102974,dev_103745
user_102974,dev_103746
user_102974,dev_103747
user_102974,dev_103748
user_102974,dev_103749
user_102974,dev_103750
user_102975,dev_103751
user_102976,dev_103752
user_102977,dev_103753
user_102978,dev_103754
user_102979,dev_103755
user_102980,dev_103756
user_102981,dev_103757
user_102982,dev_103758
user_102983,dev_103759
user_102983,dev_103760
user_102984,dev_103761
user_102985,dev_103762
user_102986,dev_103763
user_102987,dev_103764
user_102988,dev_103765
user_102988,dev_103766
user_102989,dev_103767
user_102989,dev_103768
user_102989,dev_103769
user_102990,dev_103770
user_102991,dev_103771
user_102992,dev_103772
user_102992,dev_103773
user_102993,dev_103774
user_102994,dev_103775
user_102995,dev_103776
user_102996,dev_103777
user_102997,dev_103778
user_102998,dev_103779
user_102999,dev_103780
user_103000,dev_103781
user_103001,dev_103782
user_103002,dev_103783
user_103003,dev_101210
user_103004,dev_103784
user_103005,dev_103785
user_103006,dev_103786
user_103007,dev_103787
user_103008,dev_103788
user_103009,dev_103789
user_103010,dev_103790
user_103011,dev_103791
user_103012,dev_103792
user_103012,dev_103793
user_103013,dev_103794
user_103014,dev_103795
user_103015,dev_103796
user_103016,dev_103297
user_103017,dev_103797
user_103018,dev_103798
user_103019,dev_103799
user_103020,dev_103800
user_103021,dev_103801
user_103021,dev_103802
user_103022,dev_103803
user_103023,dev_103804
user_103024,dev_103805
user_103025,dev_103806
user_103026,dev_103807
user_103027,dev_103808
user_103028,dev_103809
user_103029,dev_103810
user_103029,dev_103811
user_103030,dev_103812
user_103031,dev_103813
user_103032,dev_103814
user_103033,dev_103815
user_103034,dev_103658
user_103035,dev_103816
user_103036,dev_103817
user_103036,dev_103818
user_103037,dev_103819
user_103038,dev_103820
user_103039,dev_103821
user_103040,dev_103822
user_103041,dev_103823
user_103042,dev_103824
user_103043,dev_103825
user_103044,dev_103826
user_103045,dev_103827
user_103046,dev_103828
user_103047,dev_100355
user_103047,dev_100373
user_103047,dev_100367
user_103047,dev_100375
user_103048,dev_103829
user_103049,dev_103830
user_103050,dev_103831
user_103051,dev_103832
user_103052,dev_103833
user_103052,dev_103834
user_103053,dev_103835
user_103054,dev_100348
user_103055,dev_103836
user_103056,dev_103837
user_103057,dev_103838
user_103058,dev_103839
user_103059,dev_102378
user_103060,dev_103840
user_103061,dev_103841
user_103062,dev_103842
user_103063,dev_103843
user_103064,dev_103844
user_103065,dev_103845
user_103065,dev_103846
user_103065,dev_103847
user_103066,dev_103848
user_103067,dev_103849
user_103068,dev_103850
user_103069,dev_103851
user_103070,dev_103852
user_103071,dev_103853
user_103072,dev_102999
user_103073,dev_103854
user_103074,dev_103855
user_103075,dev_103856
user_103075,dev_103857
user_103076,dev_103858
user_103077,dev_103859
user_103078,dev_103860
user_103079,dev_103861
user_103080,dev_103862
user_103081,dev_103863
user_103082,dev_103864
user_103083,dev_103865
user_103084,dev_100772
user_103085,dev_103866
user_103086,dev_103867
user_103087,dev_103868
user_103088,dev_103869
user_103089,dev_100348
user_103090,dev_103870
user_103091,dev_103871
user_103092,dev_103872
user_103092,dev_103873
user_103093,dev_103874
user_103094,dev_103875
user_103095,dev_103876
user_103095,dev_103877
user_103096,dev_103878
user_103097,dev_103879
user_103098,dev_103880
user_103099,dev_103881
user_103100,dev_103882
user_103101,dev_103883
user_103102,dev_103884
user_103102,dev_103885
user_103103,dev_103886
user_103104,dev_103887
user_103104,dev_101584
user_103104,dev_103888
user_103104,dev_102371
user_103104,dev_103889
user_103104,dev_103890
